Observation station,Year,Month,Day,Time [Local time],Wind speed [m/s],Snow depth [cm],Precipitation amount [mm],Air temperature [°C],Relative humidity [%],Dew-point temperature [°C],Gust speed [m/s]
"Sodankylä Tähtelä","2023","02","11","13:31","3.2","65","0","-8.1","81","-10.8","6.3"
"Sodankylä Tähtelä","2023","02","11","13:32","3.2","65","0","-8","81","-10.7","6.3"
"Sodankylä Tähtelä","2023","02","11","13:33","3.2","65","0","-8","81","-10.6","6.3"
"Sodankylä Tähtelä","2023","02","11","13:34","3.2","65","0","-7.9","81","-10.5","6.1"
"Sodankylä Tähtelä","2023","02","11","13:35","3.3","65","0","-7.8","81","-10.5","6.9"
"Sodankylä Tähtelä","2023","02","11","13:36","3.4","65","0","-7.7","81","-10.4","6.9"
"Sodankylä Tähtelä","2023","02","11","13:37","3.5","65","0","-7.6","81","-10.2","6.9"
"Sodankylä Tähtelä","2023","02","11","13:38","3.7","65","0","-7.6","81","-10.3","6.9"
"Sodankylä Tähtelä","2023","02","11","13:39","3.9","65","0","-7.6","80","-10.5","6.9"
"Sodankylä Tähtelä","2023","02","11","13:40","4","65","0","-7.6","80","-10.5","7.2"
"Sodankylä Tähtelä","2023","02","11","13:41","4","65","0","-7.5","80","-10.3","7.2"
"Sodankylä Tähtelä","2023","02","11","13:42","4","65","0","-7.5","80","-10.3","7.2"
"Sodankylä Tähtelä","2023","02","11","13:43","4.1","65","0","-7.5","81","-10.3","7.2"
"Sodankylä Tähtelä","2023","02","11","13:44","4.3","65","0","-7.6","80","-10.4","7.6"
"Sodankylä Tähtelä","2023","02","11","13:45","4.2","65","0","-7.5","80","-10.4","7.6"
"Sodankylä Tähtelä","2023","02","11","13:46","4.2","65","0","-7.5","80","-10.3","7.6"
"Sodankylä Tähtelä","2023","02","11","13:47","4.2","65","0","-7.4","80","-10.2","7.6"
"Sodankylä Tähtelä","2023","02","11","13:48","4.2","65","0","-7.4","80","-10.2","7.6"
"Sodankylä Tähtelä","2023","02","11","13:49","4","65","0","-7.4","80","-10.2","7.6"
"Sodankylä Tähtelä","2023","02","11","13:50","3.9","65","0","-7.4","80","-10.2","7.6"
"Sodankylä Tähtelä","2023","02","11","13:51","3.9","65","0","-7.3","80","-10.3","7.6"
"Sodankylä Tähtelä","2023","02","11","13:52","3.9","65","0","-7.4","79","-10.3","7.6"
"Sodankylä Tähtelä","2023","02","11","13:53","4","65","0","-7.4","80","-10.3","7.6"
"Sodankylä Tähtelä","2023","02","11","13:54","3.8","65","0","-7.4","79","-10.4","7"
"Sodankylä Tähtelä","2023","02","11","13:55","3.7","65","0","-7.4","79","-10.4","6.4"
"Sodankylä Tähtelä","2023","02","11","13:56","3.6","65","0","-7.4","79","-10.4","6.4"
"Sodankylä Tähtelä","2023","02","11","13:57","3.5","65","0","-7.4","80","-10.3","6.4"
"Sodankylä Tähtelä","2023","02","11","13:58","3.5","65","0","-7.3","80","-10.2","6.1"
"Sodankylä Tähtelä","2023","02","11","13:59","3.5","65","0","-7.3","80","-10.1","6.1"
"Sodankylä Tähtelä","2023","02","11","14:00","3.6","65","0","-7.3","80","-10.2","6.6"
"Sodankylä Tähtelä","2023","02","11","14:01","3.7","65","0","-7.2","80","-10.1","6.8"
"Sodankylä Tähtelä","2023","02","11","14:02","3.8","65","0","-7.1","80","-10","6.8"
"Sodankylä Tähtelä","2023","02","11","14:03","3.7","65","0","-7.1","80","-10","6.8"
"Sodankylä Tähtelä","2023","02","11","14:04","3.8","65","0","-7","79","-10","6.8"
"Sodankylä Tähtelä","2023","02","11","14:05","3.9","65","0","-7","79","-9.9","6.8"
"Sodankylä Tähtelä","2023","02","11","14:06","4.2","65","0","-7","79","-10","6.8"
"Sodankylä Tähtelä","2023","02","11","14:07","4.3","65","0","-7","79","-10.1","6.8"
"Sodankylä Tähtelä","2023","02","11","14:08","4.3","65","0","-7","79","-10","6.8"
"Sodankylä Tähtelä","2023","02","11","14:09","4.3","65","0","-7","79","-10.1","6.8"
"Sodankylä Tähtelä","2023","02","11","14:10","4.1","65","0","-7.1","79","-10.1","6.8"
"Sodankylä Tähtelä","2023","02","11","14:11","4.1","65","0","-7.1","79","-10.2","6.8"
"Sodankylä Tähtelä","2023","02","11","14:12","4.1","65","0","-7.1","79","-10.2","6.8"
"Sodankylä Tähtelä","2023","02","11","14:13","4.3","65","0","-7.1","79","-10.2","6.8"
"Sodankylä Tähtelä","2023","02","11","14:14","4.2","65","0","-7.1","78","-10.3","6.4"
"Sodankylä Tähtelä","2023","02","11","14:15","4.2","65","0","-7.1","78","-10.2","6.8"
"Sodankylä Tähtelä","2023","02","11","14:16","4.2","65","0","-7.1","79","-10.1","6.8"
"Sodankylä Tähtelä","2023","02","11","14:17","4.2","65","0","-7","79","-10","7.6"
"Sodankylä Tähtelä","2023","02","11","14:18","4.2","65","0","-7","79","-10.1","7.6"
"Sodankylä Tähtelä","2023","02","11","14:19","4.3","65","0","-7.1","78","-10.2","7.6"
"Sodankylä Tähtelä","2023","02","11","14:20","4.3","65","0","-7.1","78","-10.2","7.6"
"Sodankylä Tähtelä","2023","02","11","14:21","4.2","65","0","-7","79","-10.1","7.6"
"Sodankylä Tähtelä","2023","02","11","14:22","4","65","0","-7","79","-10","7.6"
"Sodankylä Tähtelä","2023","02","11","14:23","3.7","65","0","-7","79","-10.1","7.6"
"Sodankylä Tähtelä","2023","02","11","14:24","3.6","65","0","-7.1","78","-10.2","7.6"
"Sodankylä Tähtelä","2023","02","11","14:25","3.4","64","0","-7.1","79","-10.2","7.6"
"Sodankylä Tähtelä","2023","02","11","14:26","3.3","64","0","-7.2","79","-10.3","7.6"
"Sodankylä Tähtelä","2023","02","11","14:27","3.2","64","0","-7.2","78","-10.4","5.6"
"Sodankylä Tähtelä","2023","02","11","14:28","3.1","64","0","-7.2","79","-10.3","5.6"
"Sodankylä Tähtelä","2023","02","11","14:29","3.1","64","0","-7.3","78","-10.4","5.8"
"Sodankylä Tähtelä","2023","02","11","14:30","3","64","0","-7.3","78","-10.4","5.8"
"Sodankylä Tähtelä","2023","02","11","14:31","2.9","64","0","-7.3","79","-10.3","5.8"
"Sodankylä Tähtelä","2023","02","11","14:32","3","64","0","-7.3","79","-10.3","5.8"
"Sodankylä Tähtelä","2023","02","11","14:33","3.1","64","0","-7.3","79","-10.3","5.8"
"Sodankylä Tähtelä","2023","02","11","14:34","3.2","64","0","-7.3","79","-10.3","5.8"
"Sodankylä Tähtelä","2023","02","11","14:35","3","65","0","-7.3","79","-10.3","5.8"
"Sodankylä Tähtelä","2023","02","11","14:36","3","65","0","-7.2","79","-10.3","5.8"
"Sodankylä Tähtelä","2023","02","11","14:37","2.9","64","0","-7.2","79","-10.2","5.8"
"Sodankylä Tähtelä","2023","02","11","14:38","3","64","0","-7.2","79","-10.3","5.8"
"Sodankylä Tähtelä","2023","02","11","14:39","2.8","64","0","-7.2","79","-10.3","5.4"
"Sodankylä Tähtelä","2023","02","11","14:40","2.8","64","0","-7.3","79","-10.3","5.4"
"Sodankylä Tähtelä","2023","02","11","14:41","2.8","64","0","-7.3","79","-10.3","5.4"
"Sodankylä Tähtelä","2023","02","11","14:42","2.8","64","0","-7.3","79","-10.3","5.4"
"Sodankylä Tähtelä","2023","02","11","14:43","2.8","64","0","-7.3","80","-10.2","5.4"
"Sodankylä Tähtelä","2023","02","11","14:44","2.8","64","0","-7.3","80","-10.2","5.4"
"Sodankylä Tähtelä","2023","02","11","14:45","2.9","64","0","-7.3","79","-10.3","5.4"
"Sodankylä Tähtelä","2023","02","11","14:46","2.9","64","0","-7.3","79","-10.3","5.4"
"Sodankylä Tähtelä","2023","02","11","14:47","2.9","65","0","-7.3","79","-10.3","5.4"
"Sodankylä Tähtelä","2023","02","11","14:48","2.8","65","0","-7.3","79","-10.3","5.1"
"Sodankylä Tähtelä","2023","02","11","14:49","2.8","65","0","-7.3","79","-10.3","5.1"
"Sodankylä Tähtelä","2023","02","11","14:50","3","65","0","-7.3","79","-10.3","5.7"
"Sodankylä Tähtelä","2023","02","11","14:51","3.1","65","0","-7.3","79","-10.4","5.7"
"Sodankylä Tähtelä","2023","02","11","14:52","3.2","65","0","-7.3","79","-10.4","5.8"
"Sodankylä Tähtelä","2023","02","11","14:53","3.2","65","0","-7.3","79","-10.3","5.8"
"Sodankylä Tähtelä","2023","02","11","14:54","3.4","65","0","-7.3","79","-10.2","6.2"
"Sodankylä Tähtelä","2023","02","11","14:55","3.4","65","0","-7.2","79","-10.2","6.2"
"Sodankylä Tähtelä","2023","02","11","14:56","3.4","65","0","-7.2","79","-10.2","6.2"
"Sodankylä Tähtelä","2023","02","11","14:57","3.7","65","0","-7.2","79","-10.2","7.3"
"Sodankylä Tähtelä","2023","02","11","14:58","3.8","65","0","-7.2","79","-10.2","7.3"
"Sodankylä Tähtelä","2023","02","11","14:59","3.8","65","0","-7.1","79","-10.2","7.3"
"Sodankylä Tähtelä","2023","02","11","15:00","3.7","65","0","-7.2","79","-10.2","7.3"
"Sodankylä Tähtelä","2023","02","11","15:01","3.6","65","0","-7.2","79","-10.3","7.3"
"Sodankylä Tähtelä","2023","02","11","15:02","3.4","64","0","-7.2","78","-10.3","7.3"
"Sodankylä Tähtelä","2023","02","11","15:03","3.3","64","0","-7.2","78","-10.4","7.3"
"Sodankylä Tähtelä","2023","02","11","15:04","3.2","64","0","-7.3","79","-10.4","7.3"
"Sodankylä Tähtelä","2023","02","11","15:05","3.2","64","0","-7.2","79","-10.2","7.3"
"Sodankylä Tähtelä","2023","02","11","15:06","3.2","64","0","-7.3","79","-10.3","7.3"
"Sodankylä Tähtelä","2023","02","11","15:07","3","64","0","-7.3","79","-10.3","5.9"
"Sodankylä Tähtelä","2023","02","11","15:08","2.9","64","0","-7.3","79","-10.4","5.9"
"Sodankylä Tähtelä","2023","02","11","15:09","3","64","0","-7.3","79","-10.3","5.6"
"Sodankylä Tähtelä","2023","02","11","15:10","3","64","0","-7.3","79","-10.3","5.6"
"Sodankylä Tähtelä","2023","02","11","15:11","2.9","65","0","-7.3","79","-10.3","5.6"
"Sodankylä Tähtelä","2023","02","11","15:12","3","64","0","-7.3","79","-10.4","5.6"
"Sodankylä Tähtelä","2023","02","11","15:13","3.2","64","0","-7.4","79","-10.5","5.6"
"Sodankylä Tähtelä","2023","02","11","15:14","3.2","64","0","-7.4","78","-10.6","7.1"
"Sodankylä Tähtelä","2023","02","11","15:15","3.2","64","0","-7.4","79","-10.4","7.1"
"Sodankylä Tähtelä","2023","02","11","15:16","3.3","64","0","-7.4","80","-10.3","7.1"
"Sodankylä Tähtelä","2023","02","11","15:17","3.5","64","0","-7.4","79","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","15:18","3.5","64","0","-7.4","79","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","15:19","3.4","64","0","-7.3","80","-10.2","7.8"
"Sodankylä Tähtelä","2023","02","11","15:20","3.5","64","0","-7.4","80","-10.2","7.8"
"Sodankylä Tähtelä","2023","02","11","15:21","3.6","64","0","-7.4","80","-10.3","7.8"
"Sodankylä Tähtelä","2023","02","11","15:22","3.7","65","0","-7.4","80","-10.3","7.8"
"Sodankylä Tähtelä","2023","02","11","15:23","3.8","65","0","-7.4","79","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","15:24","3.8","65","0","-7.5","79","-10.5","7.8"
"Sodankylä Tähtelä","2023","02","11","15:25","3.9","65","0","-7.5","79","-10.5","7.8"
"Sodankylä Tähtelä","2023","02","11","15:26","4","65","0","-7.5","79","-10.5","7.8"
"Sodankylä Tähtelä","2023","02","11","15:27","3.8","65","0","-7.4","79","-10.4","7.9"
"Sodankylä Tähtelä","2023","02","11","15:28","3.8","65","0","-7.3","80","-10.2","7.9"
"Sodankylä Tähtelä","2023","02","11","15:29","3.9","65","0","-7.3","80","-10.2","7.9"
"Sodankylä Tähtelä","2023","02","11","15:30","3.8","65","0","-7.2","80","-10.1","7.9"
"Sodankylä Tähtelä","2023","02","11","15:31","3.9","65","0","-7.2","80","-10.1","7.9"
"Sodankylä Tähtelä","2023","02","11","15:32","3.9","65","0","-7.2","79","-10.1","7.9"
"Sodankylä Tähtelä","2023","02","11","15:33","3.8","65","0","-7.1","79","-10.1","7.9"
"Sodankylä Tähtelä","2023","02","11","15:34","3.7","65","0","-7.1","80","-10.1","7.9"
"Sodankylä Tähtelä","2023","02","11","15:35","3.6","65","0","-7.1","79","-10.1","7.9"
"Sodankylä Tähtelä","2023","02","11","15:36","3.5","65","0","-7.2","79","-10.3","7.9"
"Sodankylä Tähtelä","2023","02","11","15:37","3.5","65","0","-7.2","79","-10.2","6.5"
"Sodankylä Tähtelä","2023","02","11","15:38","3.4","65","0","-7.2","79","-10.2","6.5"
"Sodankylä Tähtelä","2023","02","11","15:39","3.4","65","0","-7.2","80","-10.1","6.5"
"Sodankylä Tähtelä","2023","02","11","15:40","3.5","65","0","-7.2","79","-10.1","6.5"
"Sodankylä Tähtelä","2023","02","11","15:41","3.6","65","0","-7.1","80","-10","6.3"
"Sodankylä Tähtelä","2023","02","11","15:42","3.5","65","0","-7.1","80","-10","6.3"
"Sodankylä Tähtelä","2023","02","11","15:43","3.5","65","0","-7.1","79","-10","6.3"
"Sodankylä Tähtelä","2023","02","11","15:44","3.5","65","0","-7.1","79","-10.1","6.3"
"Sodankylä Tähtelä","2023","02","11","15:45","3.5","65","0","-7.2","79","-10.2","6.3"
"Sodankylä Tähtelä","2023","02","11","15:46","3.5","65","0","-7.2","79","-10.3","6.3"
"Sodankylä Tähtelä","2023","02","11","15:47","3.6","65","0","-7.2","79","-10.3","6.3"
"Sodankylä Tähtelä","2023","02","11","15:48","3.8","65","0","-7.2","79","-10.2","6.3"
"Sodankylä Tähtelä","2023","02","11","15:49","3.7","65","0","-7.3","79","-10.3","6.3"
"Sodankylä Tähtelä","2023","02","11","15:50","3.6","65","0","-7.3","79","-10.4","6.3"
"Sodankylä Tähtelä","2023","02","11","15:51","3.6","64","0","-7.4","79","-10.5","6"
"Sodankylä Tähtelä","2023","02","11","15:52","3.8","65","0","-7.4","79","-10.5","6"
"Sodankylä Tähtelä","2023","02","11","15:53","3.8","65","0","-7.4","79","-10.4","6.7"
"Sodankylä Tähtelä","2023","02","11","15:54","3.9","65","0","-7.3","80","-10.2","7.3"
"Sodankylä Tähtelä","2023","02","11","15:55","3.9","65","0","-7.4","80","-10.3","7.3"
"Sodankylä Tähtelä","2023","02","11","15:56","4","65","0","-7.4","79","-10.4","7.3"
"Sodankylä Tähtelä","2023","02","11","15:57","4","65","0","-7.4","80","-10.3","7.3"
"Sodankylä Tähtelä","2023","02","11","15:58","4.2","65","0","-7.3","80","-10.2","7.3"
"Sodankylä Tähtelä","2023","02","11","15:59","4.3","65","0","-7.3","80","-10.2","7.3"
"Sodankylä Tähtelä","2023","02","11","16:00","4.4","65","0","-7.4","79","-10.4","7.3"
"Sodankylä Tähtelä","2023","02","11","16:01","4.4","65","0","-7.4","79","-10.5","7.6"
"Sodankylä Tähtelä","2023","02","11","16:02","4.4","65","0","-7.5","79","-10.4","7.6"
"Sodankylä Tähtelä","2023","02","11","16:03","4.5","65","0","-7.5","79","-10.4","7.6"
"Sodankylä Tähtelä","2023","02","11","16:04","4.7","65","0","-7.5","79","-10.4","7.6"
"Sodankylä Tähtelä","2023","02","11","16:05","4.8","65","0","-7.4","80","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","16:06","4.8","65","0","-7.4","80","-10.2","7.8"
"Sodankylä Tähtelä","2023","02","11","16:07","4.8","65","0","-7.4","80","-10.2","7.8"
"Sodankylä Tähtelä","2023","02","11","16:08","4.8","65","0","-7.5","80","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","16:09","4.8","65","0","-7.5","79","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","16:10","4.9","65","0","-7.4","80","-10.3","7.8"
"Sodankylä Tähtelä","2023","02","11","16:11","4.9","65","0","-7.4","80","-10.2","7.8"
"Sodankylä Tähtelä","2023","02","11","16:12","5","65","0","-7.4","80","-10.2","7.8"
"Sodankylä Tähtelä","2023","02","11","16:13","4.8","65","0","-7.4","80","-10.3","7.8"
"Sodankylä Tähtelä","2023","02","11","16:14","4.7","65","0","-7.4","80","-10.3","7.8"
"Sodankylä Tähtelä","2023","02","11","16:15","4.7","65","0","-7.4","79","-10.4","7.3"
"Sodankylä Tähtelä","2023","02","11","16:16","4.7","65","0","-7.5","79","-10.4","7.3"
"Sodankylä Tähtelä","2023","02","11","16:17","4.6","65","0","-7.4","79","-10.4","6.9"
"Sodankylä Tähtelä","2023","02","11","16:18","4.5","65","0","-7.4","80","-10.3","6.9"
"Sodankylä Tähtelä","2023","02","11","16:19","4.3","65","0","-7.5","79","-10.4","6.7"
"Sodankylä Tähtelä","2023","02","11","16:20","4.3","65","0","-7.4","80","-10.3","6.7"
"Sodankylä Tähtelä","2023","02","11","16:21","4.2","65","0","-7.5","80","-10.4","6.7"
"Sodankylä Tähtelä","2023","02","11","16:22","4.1","65","0","-7.5","79","-10.4","6.7"
"Sodankylä Tähtelä","2023","02","11","16:23","4.3","65","0","-7.5","79","-10.5","6.7"
"Sodankylä Tähtelä","2023","02","11","16:24","4.3","65","0","-7.5","79","-10.5","6.7"
"Sodankylä Tähtelä","2023","02","11","16:25","4.2","65","0","-7.5","80","-10.4","6.8"
"Sodankylä Tähtelä","2023","02","11","16:26","4.2","65","0","-7.5","80","-10.4","6.8"
"Sodankylä Tähtelä","2023","02","11","16:27","4.1","65","0","-7.6","80","-10.4","6.8"
"Sodankylä Tähtelä","2023","02","11","16:28","4.3","65","0","-7.6","80","-10.5","7.1"
"Sodankylä Tähtelä","2023","02","11","16:29","4.2","65","0","-7.6","80","-10.5","7.1"
"Sodankylä Tähtelä","2023","02","11","16:30","4.3","65","0","-7.6","80","-10.6","7.1"
"Sodankylä Tähtelä","2023","02","11","16:31","4.3","65","0","-7.7","79","-10.6","7.1"
"Sodankylä Tähtelä","2023","02","11","16:32","4.3","65","0","-7.7","80","-10.6","7.1"
"Sodankylä Tähtelä","2023","02","11","16:33","4.3","65","0","-7.6","80","-10.5","7.1"
"Sodankylä Tähtelä","2023","02","11","16:34","4.3","65","0","-7.6","80","-10.4","7.1"
"Sodankylä Tähtelä","2023","02","11","16:35","4.3","65","0","-7.6","80","-10.4","7.1"
"Sodankylä Tähtelä","2023","02","11","16:36","4.4","65","0","-7.6","80","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","16:37","4.4","65","0","-7.5","80","-10.3","7.8"
"Sodankylä Tähtelä","2023","02","11","16:38","4.4","65","0","-7.5","80","-10.3","7.8"
"Sodankylä Tähtelä","2023","02","11","16:39","4.5","65","0","-7.5","80","-10.3","7.8"
"Sodankylä Tähtelä","2023","02","11","16:40","4.3","65","0","-7.5","80","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","16:41","4.5","65","0","-7.5","80","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","16:42","4.5","65","0","-7.5","79","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","16:43","4.3","65","0","-7.5","80","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","16:44","4.3","65","0","-7.5","79","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","16:45","4.3","65","0","-7.5","79","-10.4","7.8"
"Sodankylä Tähtelä","2023","02","11","16:46","4.1","65","0","-7.5","79","-10.5","6.7"
"Sodankylä Tähtelä","2023","02","11","16:47","4.2","65","0","-7.5","79","-10.5","6.7"
"Sodankylä Tähtelä","2023","02","11","16:48","4.1","64","0","-7.6","79","-10.7","6.7"
"Sodankylä Tähtelä","2023","02","11","16:49","4.1","64","0","-7.7","79","-10.7","7.3"
"Sodankylä Tähtelä","2023","02","11","16:50","4.1","65","0","-7.6","79","-10.5","7.3"
"Sodankylä Tähtelä","2023","02","11","16:51","4","64","0","-7.5","80","-10.4","7.3"
"Sodankylä Tähtelä","2023","02","11","16:52","3.9","65","0","-7.5","79","-10.5","7.3"
"Sodankylä Tähtelä","2023","02","11","16:53","4","65","0","-7.5","79","-10.5","7.3"
"Sodankylä Tähtelä","2023","02","11","16:54","4","65","0","-7.5","79","-10.5","7.3"
"Sodankylä Tähtelä","2023","02","11","16:55","4","65","0","-7.5","79","-10.6","7.3"
"Sodankylä Tähtelä","2023","02","11","16:56","3.9","65","0","-7.5","79","-10.6","7.3"
"Sodankylä Tähtelä","2023","02","11","16:57","3.8","65","0","-7.6","79","-10.6","7.3"
"Sodankylä Tähtelä","2023","02","11","16:58","3.8","65","0","-7.6","79","-10.7","7.3"
"Sodankylä Tähtelä","2023","02","11","16:59","3.8","65","0","-7.6","78","-10.7","6.1"
"Sodankylä Tähtelä","2023","02","11","17:00","3.7","65","0","-7.6","79","-10.7","6.1"
"Sodankylä Tähtelä","2023","02","11","17:01","3.7","65","0","-7.5","79","-10.6","6.1"
"Sodankylä Tähtelä","2023","02","11","17:02","3.8","65","0","-7.6","79","-10.6","6.1"
"Sodankylä Tähtelä","2023","02","11","17:03","3.8","65","0","-7.6","79","-10.6","6.1"
"Sodankylä Tähtelä","2023","02","11","17:04","3.7","65","0","-7.6","79","-10.6","6.1"
"Sodankylä Tähtelä","2023","02","11","17:05","3.7","65","0","-7.6","79","-10.6","6.1"
"Sodankylä Tähtelä","2023","02","11","17:06","3.9","65","0","-7.6","79","-10.6","6.3"
"Sodankylä Tähtelä","2023","02","11","17:07","3.9","65","0","-7.6","79","-10.6","6.3"
"Sodankylä Tähtelä","2023","02","11","17:08","4","65","0","-7.6","79","-10.7","7"
"Sodankylä Tähtelä","2023","02","11","17:09","4.1","65","0","-7.6","78","-10.7","7"
"Sodankylä Tähtelä","2023","02","11","17:10","4.3","65","0","-7.6","79","-10.7","7.3"
"Sodankylä Tähtelä","2023","02","11","17:11","4.4","65","0","-7.5","79","-10.6","7.3"
"Sodankylä Tähtelä","2023","02","11","17:12","4.5","65","0","-7.5","79","-10.6","7.7"
"Sodankylä Tähtelä","2023","02","11","17:13","4.6","65","0","-7.4","79","-10.5","7.7"
"Sodankylä Tähtelä","2023","02","11","17:14","4.6","65","0","-7.4","79","-10.5","7.7"
"Sodankylä Tähtelä","2023","02","11","17:15","4.6","65","0","-7.3","78","-10.4","7.7"
"Sodankylä Tähtelä","2023","02","11","17:16","4.5","65","0","-7.3","78","-10.5","7.7"
"Sodankylä Tähtelä","2023","02","11","17:17","4.5","65","0","-7.3","78","-10.5","7.7"
"Sodankylä Tähtelä","2023","02","11","17:18","4.5","65","0","-7.4","77","-10.7","7.7"
"Sodankylä Tähtelä","2023","02","11","17:19","4.4","65","0","-7.4","77","-10.7","7.7"
"Sodankylä Tähtelä","2023","02","11","17:20","4.4","65","0","-7.5","77","-10.8","7.7"
"Sodankylä Tähtelä","2023","02","11","17:21","4.3","65","0","-7.5","77","-10.9","7.7"
"Sodankylä Tähtelä","2023","02","11","17:22","4.3","65","0","-7.6","77","-10.9","7.5"
"Sodankylä Tähtelä","2023","02","11","17:23","4.3","65","0","-7.6","78","-10.8","7.5"
"Sodankylä Tähtelä","2023","02","11","17:24","4.2","65","0","-7.6","78","-10.8","7.1"
"Sodankylä Tähtelä","2023","02","11","17:25","4.3","65","0","-7.7","78","-10.9","7.1"
"Sodankylä Tähtelä","2023","02","11","17:26","4.3","65","0","-7.7","78","-10.9","7.1"
"Sodankylä Tähtelä","2023","02","11","17:27","4.3","65","0","-7.8","78","-11","7.1"
"Sodankylä Tähtelä","2023","02","11","17:28","4.2","65","0","-7.8","78","-11","7.1"
"Sodankylä Tähtelä","2023","02","11","17:29","4.2","65","0","-7.8","78","-10.9","7.1"
"Sodankylä Tähtelä","2023","02","11","17:30","4.1","65","0","-7.8","79","-10.8","7.1"
"Sodankylä Tähtelä","2023","02","11","17:31","4.1","65","0","-7.8","79","-10.8","7.1"
"Sodankylä Tähtelä","2023","02","11","17:32","4.1","65","0","-7.8","79","-10.9","7.3"
"Sodankylä Tähtelä","2023","02","11","17:33","4.1","65","0","-7.9","78","-11","7.3"
"Sodankylä Tähtelä","2023","02","11","17:34","4.2","65","0","-7.9","78","-11","7.3"
"Sodankylä Tähtelä","2023","02","11","17:35","4.1","65","0","-7.9","79","-11","7.3"
"Sodankylä Tähtelä","2023","02","11","17:36","3.9","65","0","-8","79","-11","7.3"
"Sodankylä Tähtelä","2023","02","11","17:37","4","65","0","-8","79","-10.9","7.3"
"Sodankylä Tähtelä","2023","02","11","17:38","4.1","65","0","-8","79","-11","7.3"
"Sodankylä Tähtelä","2023","02","11","17:39","4.1","65","0","-8","79","-11","7.3"
"Sodankylä Tähtelä","2023","02","11","17:40","4.1","65","0","-8.1","79","-11","7.3"
"Sodankylä Tähtelä","2023","02","11","17:41","4.1","65","0","-8.1","79","-11.2","7.3"
"Sodankylä Tähtelä","2023","02","11","17:42","4","65","0","-8.1","79","-11.2","6.3"
"Sodankylä Tähtelä","2023","02","11","17:43","4","65","0","-8.2","79","-11.1","6.7"
"Sodankylä Tähtelä","2023","02","11","17:44","4.1","65","0","-8.1","79","-11.1","6.7"
"Sodankylä Tähtelä","2023","02","11","17:45","4","65","0","-8.2","80","-11.1","6.7"
"Sodankylä Tähtelä","2023","02","11","17:46","4.2","65","0","-8.2","79","-11.1","6.7"
"Sodankylä Tähtelä","2023","02","11","17:47","4.2","65","0","-8.2","79","-11.1","6.7"
"Sodankylä Tähtelä","2023","02","11","17:48","4.2","65","0","-8.2","80","-11.1","6.7"
"Sodankylä Tähtelä","2023","02","11","17:49","4.2","65","0","-8.1","80","-11","6.7"
"Sodankylä Tähtelä","2023","02","11","17:50","4.3","65","0","-8.1","80","-11","7"
"Sodankylä Tähtelä","2023","02","11","17:51","4.4","65","0","-8.1","80","-11","7"
"Sodankylä Tähtelä","2023","02","11","17:52","4.4","65","0","-8.2","79","-11.2","7"
"Sodankylä Tähtelä","2023","02","11","17:53","4.5","65","0","-8.2","79","-11.2","7.1"
"Sodankylä Tähtelä","2023","02","11","17:54","4.6","65","0","-8","80","-10.8","7.3"
"Sodankylä Tähtelä","2023","02","11","17:55","4.6","65","0","-8","80","-10.8","7.3"
"Sodankylä Tähtelä","2023","02","11","17:56","4.6","65","0","-8","79","-10.9","8.2"
"Sodankylä Tähtelä","2023","02","11","17:57","4.8","65","0","-7.9","79","-10.9","8.2"
"Sodankylä Tähtelä","2023","02","11","17:58","4.9","65","0","-8","79","-10.9","8.2"
"Sodankylä Tähtelä","2023","02","11","17:59","4.9","65","0","-7.9","79","-10.9","8.2"
"Sodankylä Tähtelä","2023","02","11","18:00","4.9","65","0","-7.9","79","-10.9","8.2"
"Sodankylä Tähtelä","2023","02","11","18:01","5","65","0","-7.9","79","-10.9","8.2"
"Sodankylä Tähtelä","2023","02","11","18:02","5.1","65","0","-7.9","80","-10.8","8.2"
"Sodankylä Tähtelä","2023","02","11","18:03","5","65","0","-7.9","80","-10.8","8.2"
"Sodankylä Tähtelä","2023","02","11","18:04","5","65","0","-7.8","80","-10.7","8.2"
"Sodankylä Tähtelä","2023","02","11","18:05","4.9","65","0","-7.8","80","-10.7","8.2"
"Sodankylä Tähtelä","2023","02","11","18:06","4.8","65","0","-7.9","79","-10.9","7.9"
"Sodankylä Tähtelä","2023","02","11","18:07","4.7","65","0","-7.9","79","-10.9","7.9"
"Sodankylä Tähtelä","2023","02","11","18:08","4.5","65","0","-7.9","79","-10.9","7.9"
"Sodankylä Tähtelä","2023","02","11","18:09","4.4","65","0","-7.9","80","-10.8","7.7"
"Sodankylä Tähtelä","2023","02","11","18:10","4.3","65","0","-7.9","80","-10.8","7.7"
"Sodankylä Tähtelä","2023","02","11","18:11","4.3","65","0","-7.8","80","-10.6","7.7"
